feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,id,label
0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3.75,0,0,8.140716742,0,0,50,53.33333333,49.09090909,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,6.545350917,0,0,50,66.66666667,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,32,35,33.33333333,32,78,60.875,,,0,1.205125,,,6.115,6.2955,,,5,7.5,,,85,74.75,,,0,0,,,105.4183357,88.44430077,24,34,30,22,7,0.066666667,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,354,0
0,0,0,2,1,0.142857143,13.71428571,18.28571429,1.857142857,0,0,0,4.714285714,5.571428571,0.714285714,0,0.142857143,0,13.71428571,18.28571429,1.857142857,7.642857143,7.928571429,1.071428571,18.68486464,18.33364238,2.556472767,48.35164835,23.6522041,35.77605322,0,0,0,2,1,0.142857143,13.71428571,18.28571429,1.857142857,0,0,0,4.714285714,5.571428571,0.714285714,0,0.142857143,0,13.71428571,18.28571429,1.857142857,7.642857143,7.928571429,1.071428571,18.68486464,18.33364238,2.556472767,48.35164835,23.6522041,35.50909795,0,0,0,2,0.5,0,14.5,19.25,0,0,0,0,4.75,6,0,0,0.25,0,14.5,19.25,0,8,8,0,16.91848543,18.52511391,0,48.18181818,23.13738893,35.51829268,0,0,0,7,0,0,22,4,0,0,0,0,13,1,0,0,0,0,22,4,0,21.5,1.5,0,29.25191547,3.563900067,0,47.05882353,59.09090909,25,7,73,91,84.42307692,17,91,47.99259259,17,91,51.24472574,17,91,51.24472574,0,0,0.009388186,0.009388186,4.927230769,2.633748148,3.120337553,3.120337553,3.423076923,3.466666667,3.510548523,3.510548523,85,85,85,85,1,1,1,1,115.1883608,75.75415731,71.25714316,71.25714316,29,193,189,181,166,0.233333333,0.466666667,0.571428571,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,355,4.63
0,0,0,0,1,0.25,0.75,0.25,2,1,7.25,0,0.25,3.5,0.25,0,0,0,1.75,7.5,2,0.375,5.5,0.5,2.024136996,9.166602292,1.956585,40.625,30.8531746,60.7523511,0,0,0,0,1,0.25,0.75,0.25,2,1,7.25,0,0.25,3.5,0.25,0,0,0,1.75,7.5,2,0.375,5.5,0.5,2.024136996,9.166602292,1.956585,40.625,29.6875,59.81800766,0,0,0,0,1.333333333,0.333333333,0,0.333333333,2.666666667,1.333333333,9.666666667,0,0.333333333,4.666666667,0.333333333,0,0,0,1.333333333,10,2.666666667,0.5,7.333333333,0.666666667,1.758536889,12.22213639,2.60878,36.28787879,38.12056738,62.98174442,0,0,0,0,2,0.5,0,0,4,2,14.5,0,0.5,6.5,0.5,0,0,0,2,14.5,4,0.75,10.25,1,2.637805333,16.86442198,3.91317,29.77941176,34.63700234,44.2887931,4,16,65,48.92682927,16,65,48.9047619,16,65,49.93333333,16,65,49.93333333,0,0,0,0,2.459853659,3.00397619,2.803711111,2.803711111,4.024390244,3.976190476,3.866666667,3.866666667,85,85,85,85,1,1,1,1,49.32651728,47.62061695,46.77757896,46.77757896,29,193,189,181,166,0.133333333,0.266666667,0.428571429,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,356,0
0.047619048,0,0,5.571428571,3.238095238,0.19047619,29.95238095,20.04761905,1.714285714,2.476190476,0.428571429,0.476190476,16.80952381,10.28571429,1,0.428571429,0.571428571,0.047619048,32.42857143,20.47619048,2.19047619,45.5,25.85714286,2.333333333,64.06329864,37.46930389,3.663285284,46.50793651,47.5229707,51.98326281,0.090909091,0,0,1.909090909,1.818181818,0,14.54545455,7.727272727,0.545454545,0.818181818,0.818181818,0,8,4.545454545,0.090909091,0.454545455,0.363636364,0,15.36363636,8.545454545,0.545454545,19.68181818,12.09090909,0.090909091,29.53098643,16.82688354,0.689290483,42.72727273,42.33457017,55.51665927,0,0,0,0.666666667,1.833333333,0,3.833333333,7.166666667,0.833333333,1.5,1.5,0,2.166666667,4.5,0.166666667,0.166666667,0.5,0,5.333333333,8.666666667,0.833333333,7.666666667,11.5,0.166666667,11.14758034,16.66001661,0.897383033,43.48484848,40.35657998,50.92360662,0,0,0,0.666666667,0.333333333,0,4,4.333333333,1.666666667,3,3,0,3.666666667,2.333333333,0.333333333,0.333333333,1,0,7,7.333333333,1.666666667,12,5.5,0.333333333,15.63963843,12.59387472,1.794766067,38.03921569,49.01726082,35.9508547,21,15,94,67.77083333,12,98,60.96629213,12,98,57.9070632,12,100,54.12791703,2.03925,1.099820225,0.696197026,0.370473639,7.020395833,7.993438202,6.568327138,6.052471046,4.083333333,4.02247191,4.074349442,3.914433881,85,85,85,85,1,0.994382022,0.998141264,0.997407087,77.92654329,90.40243196,87.93884025,106.8075428,29,193,189,181,166,0.7,0.733333333,0.857142857,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,357,5.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.700690383,0,50,49.20634921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.700690383,0,50,46.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.700690383,0,48.18181818,44.68085106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,89,89,89,89,89,89,89,89,89,,0,0,0,,0,0,0,,4,4,4,,85,85,85,,1,1,1,,42.81491614,42.81491614,42.81491614,29,193,189,181,166,0.033333333,0.066666667,0.142857143,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,358,0
0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,2,0,0,10,0,0,2,0,0,8.824691533,0,50,49.20634921,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,97,99,97.9,,,,0,,,,1.3755,,,,2.2,,,,85,,,,1,,,,81.58925412,27,94,90,82,67,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,359,0
0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2.5,0,0,3.096455,50,49.20634921,49.09090909,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2.5,0,0,3.096455,50,46.875,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,98,98,98,98,98,98,,,0,0,,,2.4335,2.4335,,,2.5,2.5,,,85,85,,,0.5,0.5,,,125.9504821,125.9504821,27,94,90,82,67,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,360,0
0,0,0,0,0.272727273,0,4.363636364,34.72727273,0.090909091,1,8.272727273,0,2.545454545,20.63636364,0.090909091,0.272727273,2.727272727,0,5.363636364,43,0.090909091,4.727272727,40.40909091,0.136363636,14.44134001,77.73925284,0.160829564,54.54545455,38.89746617,53.14312668,0,0,0,0,0.4,0,1.4,41,0,0,0,0,0.4,18.2,0,0,2,0,1.4,41,0,1.2,35.4,0,2.332488303,69.72227313,0,50,34.79166667,54.18590705,0,0,0,0,0.5,0,3,41.5,0,0,0,0,1,17.5,0,0,1.5,0,3,41.5,0,3,26.25,0,5.153452242,84.57165549,0,48.18181818,39.0070922,41.55172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,21,64,38.82022472,12,77,33.61320755,8,87,42.8424015,,0,0,0.010876173,,2.604629213,4.150018868,3.924529081,,2.95505618,3.278301887,3.534709193,,85,85,85,,0,0,0.005315822,,46.97681738,68.44794017,62.76115739,36,201,197,189,174,0.366666667,0.333333333,0.285714286,,1,1,0,0,1,1,0,0,1,0,0,0,,,,,361,0.24
4,0,0,0,0,0,16,25,0,0,0,0,5,14,0,0,2,0,16,25,0,11,30,0,40.18857788,62.68100855,0,50,31.25,56,4,0,0,0,0,0,16,25,0,0,0,0,5,14,0,0,2,0,16,25,0,11,30,0,40.18857788,62.68100855,0,50,31.25,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,11,99,61.56097561,11,99,61.56097561,,,0.145097561,0.145097561,,,3.59695122,3.59695122,,,6.43902439,6.43902439,,,85,85,,,1,1,,,26.53845607,26.53845607,21,17,13,5,0,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,362,0
0.133333333,0.266666667,0.066666667,0.333333333,0.066666667,0,27,27.26666667,4.2,1.6,7.533333333,0,13.53333333,17,2.333333333,1.933333333,2.666666667,0.333333333,28.6,34.8,4.2,29.2,36.86666667,5.3,100.4190367,111.3609649,25.3438361,54.0375982,49.89432725,48.43278994,0.076923077,0.076923077,0,0.307692308,0.076923077,0,28.92307692,29.38461538,3.923076923,1.846153846,5.923076923,0,14.46153846,17.30769231,2.307692308,2.076923077,2.538461538,0.307692308,30.76923077,35.30769231,3.923076923,31.84615385,37.5,5.153846154,106.4482601,116.3800515,25.42773441,55.2997928,49.80649397,48.6902562,0.142857143,0.142857143,0,0,0,0,19.42857143,26.28571429,1.571428571,3.428571429,11,0,9,16.42857143,0.857142857,0.571428571,3.142857143,0.142857143,22.85714286,37.28571429,1.571428571,21.5,36.07142857,1.571428571,74.54398564,114.2313184,11.68008252,49.09090909,48.96952821,44.44137981,0,0,0,0,0,0,9.333333333,31.33333333,3.666666667,0.333333333,17,0,4,21,2,0.333333333,5.333333333,0.333333333,9.666666667,48.33333333,3.666666667,9.5,40.16666667,3.666666667,51.96052043,140.0708805,27.25352589,49.5543672,60.51282051,43.4178893,15,20,100,52.79459459,15,100,48.38888889,9,100,43.08241758,9,100,41.40532544,0.818345946,0.703023148,0.992572527,0.90519428,2.953167568,3.666798611,4.510005495,4.408911243,7.178378378,7.189814815,7.089010989,7.098619329,85,84.8255814,84.58324146,84.62574257,0,0,0,0.045364892,24.35187898,27.815238,30.35947441,31.24949425,27,18,14,6,0,0.5,0.866666667,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,363,26.18
0,0,0,4.791666667,2.25,2.708333333,45.79166667,24.95833333,32.5,8.791666667,2.833333333,4.833333333,21.16666667,10.79166667,13.66666667,1.666666667,1.041666667,1.083333333,54.58333333,27.79166667,37.33333333,31.5625,16.89583333,21.02083333,72.99708112,38.37973431,50.74328662,35.15321737,38.29801841,34.68415007,0,0,0,5.181818182,2.545454545,2.090909091,60.54545455,28.36363636,36.72727273,5.909090909,4.636363636,3.454545455,25.63636364,12.18181818,14.27272727,2.818181818,1.818181818,1.454545455,66.45454545,33,40.18181818,37.54545455,18.68181818,21.40909091,91.12746128,46.01545782,58.26972453,32.00967602,38.7851576,34.28042256,0,0,0,1.75,2,2.5,43.5,26.5,45.5,0,0,2.75,13.5,10.75,15.75,2.25,1.5,1,43.5,26.5,48.25,20.75,15.25,23.5,62.87057728,39.31379912,69.65141659,25.85227273,33.94287022,36.99667367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,20,100,68.83298097,19,100,64.7890625,18,100,64.59380439,,0.014336152,0.012470703,0.017222416,,4.261640592,3.69621875,3.753449008,,3.585623679,3.40625,3.347720153,,84.2769556,84.30338542,84.53741733,,0.997885835,0.99609375,0.997476505,,57.39491074,67.78662522,74.05003974,27,209,205,197,182,0.8,0.733333333,0.571428571,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,364,20.77
0,0,0,0.411764706,0.352941176,0.823529412,5.411764706,6.882352941,15.05882353,2.529411765,1.588235294,4.352941176,3.882352941,3,7.294117647,0.647058824,0.588235294,1.117647059,7.941176471,8.470588235,19.41176471,9.382352941,7.382352941,16.61764706,14.94812296,14.52226472,33.20053156,41.43595938,46.37117704,39.64054491,0,0,0,0.4,0,0,4.2,2.6,1.6,6.2,0,8.2,5.8,0.8,3,1,0.2,0.4,10.4,2.6,9.8,14.4,2.1,6.8,23.11938506,6.204140547,23.00262583,33.06277056,50.21774194,43.93162393,0,0,0,0.666666667,0,0,5.333333333,0,2.666666667,10.33333333,0,11,9,0,3.333333333,1.666666667,0,0.333333333,15.66666667,0,13.66666667,22.83333333,0,8,35.57812676,0,32.85901877,17.6046176,54.00652025,44.11764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,40,96,75.21590909,40,98,78.33333333,25,100,72.93760263,,0.191602273,0.235780702,0.238003284,,6.894352273,7.48154386,5.839753695,,4.988636364,4.903508772,3.502463054,,84.32575758,84.47953216,84.90257252,,1,0.993859649,0.990640394,,38.42942279,36.92226444,58.48476713,27,209,205,197,182,0.566666667,0.333333333,0.428571429,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,365,0
0,0,0,0,0,0,6.666666667,1,8,0,0,0,2.333333333,0.333333333,3.666666667,0,0,0,6.666666667,1,8,2.666666667,1,6,6.143807589,1.489077939,9.60781515,34.12698413,44.47089947,43.83838384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,46,74,49.63829787,,,,0,,,,1.69393617,,,,3.765957447,,,,85,,,,1,,,,90.4835615,21,144,140,132,117,0.1,,,,1,0,0,0,,,,,,,,,,,,,366,0
0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,8,0,0,10.75,0,0,17.93389123,0,0,50,56.36363636,49.09090909,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,5,0,0,3.5,0,0,8.012496483,0,0,50,40,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,44,49,47.2,44,56,51.25,,,0,0,,,3.973,3.682,,,4.4,3.9375,,,85,85,,,1,1,,,26.20905987,71.93084776,23,129,125,117,102,0.066666667,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,367,1.86
0.2,0,0.2,0.2,0.2,0,8,9.6,2.6,0.4,12,2.8,3.4,10.2,2.8,0.2,1.4,0.6,8.4,21.6,5.4,10.3,29.8,8.6,15.36566976,39.0994223,10.541937,50.87912088,47.52380952,47.72144128,0.2,0,0.2,0.2,0.2,0,8,9.6,2.6,0.4,12,2.8,3.4,10.2,2.8,0.2,1.4,0.6,8.4,21.6,5.4,10.3,29.8,8.6,15.36566976,39.0994223,10.541937,50.87912088,46.125,47.72144128,0.2,0,0.2,0.2,0.2,0,8,9.6,2.6,0.4,12,2.8,3.4,10.2,2.8,0.2,1.4,0.6,8.4,21.6,5.4,10.3,29.8,8.6,15.36566976,39.0994223,10.541937,49.78821179,44.80851064,47.72144128,0,0,0,0,0,0,0,9.333333333,0,0.666666667,4.666666667,0,0.333333333,6.666666667,0,0,0.666666667,0,0.666666667,14,0,1,13.83333333,0,1.436469167,20.17727804,0,47.05882353,46.18266979,48.59370649,5,46,70,54.25,40,97,66.72316384,40,97,66.72316384,40,97,66.72316384,0,0.368463277,0.368463277,0.368463277,2.355454545,3.453638418,3.453638418,3.453638418,3.5,3.960451977,3.960451977,3.960451977,85,85,85,85,0,0,0,0,78.19097649,72.7305965,72.7305965,72.7305965,30,32,28,20,5,0.166666667,0.333333333,0.714285714,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,368,0.32
0,0.136363636,0.045454545,0.5,3.909090909,0.272727273,3.181818182,14.54545455,3.590909091,0,5.545454545,1.136363636,1.045454545,7.227272727,0.727272727,0,0,0,3.181818182,20.09090909,4.727272727,1.727272727,14.81818182,1.75,3.630089977,24.16133971,5.847747114,40.5526418,43.35147542,33.67505236,0,0.222222222,0,0,2.666666667,0,0,14.66666667,0.111111111,0,0.888888889,0.666666667,0,5.222222222,0.111111111,0,0,0,0,15.55555556,0.777777778,0,11.66666667,0.111111111,0,18.53565187,0.583718752,50,46.875,33.70110618,0,0,0,0,2,0,0,3.333333333,0,0,2.666666667,0,0,2.333333333,0,0,0,0,0,6,0,0,5.5,0,0,6.881588639,0,48.18181818,44.68085106,44.84126984,0,0,0,0,2,0,0,7,0,0,0,0,0,3,0,0,0,0,0,7,0,0,9,0,0,10.6362199,0,47.05882353,44.27400468,42.85714286,22,44,46,45.14285714,44,97,74.61111111,26,97,46.9047619,24,99,57.97077922,0,0,0,0.032887987,3.953,4.204722222,5.321741497,4.773688312,3.857142857,3.611111111,3.544217687,3.482142857,85,85,85,85,0,0,0,0,90.25762997,114.7990735,93.27364213,87.35755876,30,32,28,20,5,0.733333333,0.6,0.428571429,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,369,0
0,1,0,0,3,0,0,26,0,0,0,0,0,12,0,0,0,0,0,26,0,0,38.28333333,0,0,50.79635908,0,50,49.20634921,46.15384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,37,44,40.38461538,,,,0,,,,4.321692308,,,,5.538461538,,,,85,,,,1,,,,51.97222887,27,89,85,77,62,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,370,0
0,0,0,0.7,1.1,0.2,4.4,16.7,4.6,3.4,1.3,1.8,4,11.1,3,0.5,0.6,0.3,7.8,18,6.4,19.2,43.4,9.3,23.08084492,48.61305596,11.93768874,48.88888889,54.95253285,49.30247606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.752741067,0,50,46.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,57,57,57,17,81,50.89440994,,,0,1.422301242,,,0,4.301167702,,,5,5.655279503,,,85,85,,,1,1,,,39.85434212,92.58463262,27,89,85,77,62,0.333333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,371,0
0,0,0.033333333,0.8,1.9,4.633333333,3.533333333,13.9,24.03333333,3.666666667,5.433333333,10.7,3.266666667,8.766666667,17.26666667,0.133333333,0.3,0.2,7.2,19.33333333,34.73333333,18.16666667,45.85,86.41666667,23.11828193,59.43677611,109.9751968,50.79701124,48.43810694,47.94565975,0,0,0,0.733333333,1.2,3.666666667,3.6,12.06666667,20.4,3.266666667,2.8,9.2,3.066666667,6.6,14.66666667,0.266666667,0.333333333,0.133333333,6.866666667,14.86666667,29.6,19.8,38.83333333,76.1,24.58781224,49.25005667,98.08574021,51.20978908,48.1524864,48.37464467,0,0,0,1.428571429,1.714285714,2.428571429,7.714285714,11.85714286,16,5.285714286,4.571428571,5,5.857142857,8,11.71428571,0.571428571,0.285714286,0.142857143,13,16.42857143,21,37.28571429,41.57142857,62.92857143,46.53033454,51.70850151,76.90279386,55.45696539,50.04306863,55.11271175,0,0,0,1,1.333333333,2.666666667,5.333333333,13.66666667,14.66666667,8,4.666666667,5,5.333333333,7.666666667,10.66666667,1,0,0,13.33333333,18.33333333,19.66666667,26.16666667,41.16666667,46.16666667,36.84850235,53.9866249,60.47404366,54.76190476,44.61911267,43.33333333,30,22,98,71.3961039,21,99,69.81869688,21,99,73.61818182,11,99,71.05767138,0.021038961,0.00917847,0.004207792,0.006908596,6.530662338,10.61448725,11.61885455,12.44624538,4.954545455,5.314447592,5.163636364,4.877040261,85,85,85,85,0.641774892,0.561850803,0.615367965,0.738393181,69.98914829,71.01191683,73.52102521,82.74024265,31,657,653,645,630,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,372,16.99
0,0.1,0,0,0,0,0,4,1.7,0.5,0.5,2.1,0.4,2.2,2,0,0.4,0.5,0.5,4.5,3.8,0.8,4.9,3.65,0.970749028,16.00449449,8.378526467,52.67676768,49.36507937,55.84688995,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,0.5,2.5,0,1.5,0,0,1.721005342,16.05749294,25,46.875,73.61111111,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32.11498588,0,44.68085106,44.11764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,45,47,46.6,25,47,43,11,70,39.93181818,,0,0,0.905965909,,0,1.268833333,4.1465,,3.2,3.333333333,4.181818182,,85,85,85,,0,0,0,,4.670716672,13.49945289,52.6548912,23,66,62,54,39,0.333333333,0.133333333,0.142857143,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,373,0
0,0,0,0,0,0.05,2.6,3.9,1.3,1.25,1.9,0.55,1.85,2.45,0.8,0.4,0.4,0.15,3.85,5.8,1.85,3.725,5.65,1.925,8.172782148,10.4004958,4.62013182,49.5,51.80555556,43.85209235,0,0,0,0,0,0.083333333,3.5,5.583333333,1.916666667,0.416666667,2.583333333,0.5,1.5,3.416666667,1.083333333,0.25,0.416666667,0.166666667,3.916666667,8.166666667,2.416666667,3.583333333,8.291666667,2.75,9.791445949,14.90010163,5.544242336,51.38888889,39.76934524,41.05820106,0,0,0,0,0,0,1.2,3.2,0.8,0,0.6,0,0.4,1.8,0.4,0,0.6,0.2,1.2,3.8,0.8,1.2,3.8,1.7,5.71429963,6.01671557,2.30557792,48.54545455,36.80851064,36.91876751,0,0,0,0,0,0,0,3.5,2,0,0,0,0,2,1,0,0.5,0.5,0,3.5,2,0,3.5,4.25,0,5.2527925,5.7639448,48.52941176,44.27400468,50.44642857,20,55,82,64.81818182,29,82,54.65517241,16,95,55.39655172,11,95,55.71304348,4.612272727,1.749482759,0.910712644,0.688973913,3.069727273,2.388206897,2.871982759,2.857530435,5.272727273,4.620689655,4.17816092,4.230434783,85,85,84.01156069,84.25327511,0,0,0.074712644,0.060869565,61.27040898,49.58468156,54.32303917,55.87794175,24,88,84,76,61,0.666666667,0.8,0.714285714,0.666666667,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,374,2.06
0,0,0,4,6.5,1,0,18.5,0,9,0,2,4.5,7,1,0,0,0,9,18.5,2,5.25,10,1.75,8.549409958,19.80987908,2.500705658,50,49.6031746,43.46437346,0,0,0,4,6.5,1,0,18.5,0,9,0,2,4.5,7,1,0,0,0,9,18.5,2,5.25,10,1.75,8.549409958,19.80987908,2.500705658,50,48.4375,42.53003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,32,66,42.89830508,32,66,42.89830508,,,0,0,,,2.183169492,2.183169492,,,2.288135593,2.288135593,,,,,,,0.983050847,0.983050847,,,90.40831106,90.40831106,33,905,901,893,878,0.066666667,0.133333333,,,1,0,0,0,1,0,0,0,,,,,,,,,375,0
0,0,0.25,0.75,0.25,0.75,5.25,6.75,11.25,1,0,3.5,3,3.5,6.75,0.5,0,0,6.25,6.75,14.75,8.625,7.125,18.875,11.90598453,9.888765879,28.22100547,48.61111111,48.96825397,36.55844156,0,0,0.25,0.75,0.25,0.75,5.25,6.75,11.25,1,0,3.5,3,3.5,6.75,0.5,0,0,6.25,6.75,14.75,8.625,7.125,18.875,11.90598453,9.888765879,28.22100547,48.61111111,48.38541667,36.09126984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,34,92,65.35135135,34,92,65.35135135,,,0.070171171,0.070171171,,,9.458603604,9.458603604,,,2.702702703,2.702702703,,,,,,,0.990990991,0.990990991,,,79.3250033,79.3250033,33,905,901,893,878,0.133333333,0.266666667,,,1,0,0,0,1,0,0,0,,,,,,,,,376,0.02
0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0.5,1,0.5,0.7618125,1.564887967,0.8172696,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0.5,1,0.5,0.7618125,1.564887967,0.8172696,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,79,63,50,79,63,,,0,0,,,0,0,,,2.75,2.75,,,,,,,0.5,0.5,,,38.16830232,38.16830232,33,905,901,893,878,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,377,3.31
0,0.0625,0,0.1875,0.1875,0.0625,3.375,3.3125,1.4375,0,0.375,0.1875,1.4375,1.75,0.625,0.0625,0.25,0.0625,3.375,3.6875,1.625,7.25,5.625,3.4375,10.33818787,9.852426155,5.749354314,46.875,45.71589052,42.03711219,0,0.111111111,0,0.333333333,0.333333333,0.111111111,5.666666667,4.333333333,2.444444444,0,0,0,2.555555556,2.222222222,0.888888889,0.111111111,0.333333333,0.111111111,5.666666667,4.333333333,2.444444444,12.88888889,8.333333333,5,18.01535708,13.31320677,8.276896383,38.88888889,47.43230626,38.85802469,0,0,0,0.333333333,0.333333333,0,2.666666667,4.333333333,4,0,0,0,1,2.666666667,2,0,0,0.333333333,2.666666667,4.333333333,4,5.166666667,11.5,5.5,8.47435245,15.15281841,9.585642889,48.78787879,42.28723404,48.96514161,0,0,0,0,1,0,0,9,0,0,0,0,0,7,0,0,0,0,0,9,0,0,31.5,0,0,37.64464547,0,47.05882353,44.27400468,77.77777778,16,44,55,49.11111111,25,71,46.36363636,21,85,50.90178571,21,94,52.94244604,0,0.088939394,0.077196429,0.062201439,7.809222222,6.19969697,9.075758929,7.878410072,3.555555556,4.151515152,3.892857143,3.856115108,85,-36.63541667,-66.60606061,-68.73479319,1,0.860606061,0.95,0.948920863,91.64649998,75.39258851,70.25967254,69.59337715,19,118,114,106,91,0.533333333,0.6,0.428571429,0.333333333,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,378,10.18
